ID,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
0,05-24-2020,Acton,34.4807415,-118.1868379,-1.0,-1
1,05-24-2020,Agoura Hills,34.14791,-118.76570420000002,0.048389945530884486,0
2,05-24-2020,Alhambra,34.093042,-118.12706,0.8529364361809002,1
3,05-24-2020,Altadena,34.1863161,-118.13523290000002,0.6150188893093215,1
4,05-24-2020,Arcadia,34.136207500000005,-118.0401497,0.050133103382569294,0
5,05-24-2020,Arleta,34.2413266,-118.4322047,1.5479794415463253,2
6,05-24-2020,Avalon,33.342209999999994,-118.3272612,-1.0,-1
7,05-24-2020,Azusa,34.1338751,-117.9056046,0.3652384554880525,1
8,05-24-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.8818383441655129,1
9,05-24-2020,Baldwin Park,34.0854739,-117.9611761,-1.0,-1
10,05-24-2020,Bassett,34.049732299999995,-117.9967323,-1.0,-1
11,05-24-2020,Bell,33.9747806,-118.1866361,3.657174044002188,3
12,05-24-2020,Bell Gardens,33.9694561,-118.1503953,1.7892380546433682,2
13,05-24-2020,Bellflower,33.8825705,-118.1167679,1.5605006931960554,2
14,05-24-2020,Beverly Hills,34.0696501,-118.3963062,0.4226425035903409,1
15,05-24-2020,Beverlywood,34.0466335,-118.395038,0.10237667443947074,1
16,05-24-2020,Boyle Heights,34.0436892,-118.20976840000002,3.819105775729668,3
17,05-24-2020,Brentwood,34.0521403,-118.4740699,0.09636185800013718,0
18,05-24-2020,Burbank,34.181648200000005,-118.3258554,0.2354438523592981,1
19,05-24-2020,Calabasas,34.144664299999995,-118.6440973,2.9621746353556246,3
20,05-24-2020,Canoga Park,34.2010776,-118.5978259,0.9201252288697028,1
21,05-24-2020,Canyon Country,34.42332929999999,-118.4720281,0.02774513870371,0
22,05-24-2020,Carson,33.832204299999994,-118.2517547,0.864061904734152,1
23,05-24-2020,Castaic,34.488882200000006,-118.6228656,18.98913090948428,3
24,05-24-2020,Central,34.0536909,-118.2427666,-1.0,-1
25,05-24-2020,Century City,34.0574263,-118.4147267,0.07632723518682448,0
26,05-24-2020,Cerritos,33.8644291,-118.0539323,-1.0,-1
27,05-24-2020,Chatsworth,34.2595715,-118.6023247,0.6346177760778117,1
28,05-24-2020,Claremont,34.0966764,-117.7197785,0.0,0
29,05-24-2020,Cloverdale/Cochran,34.062323,-118.346155,-1.0,-1
30,05-24-2020,Compton,33.894927,-118.226624,-1.0,-1
31,05-24-2020,Covina,34.1024,-117.854865,-1.0,-1
32,05-24-2020,Crestview,34.0621851,-118.4250119,0.3338768085395478,1
33,05-24-2020,Culver City,34.0211224,-118.3964665,0.5828151824598895,1
34,05-24-2020,Del Rey,33.9896527,-118.4243437,0.02441373467805532,0
35,05-24-2020,Diamond Bar,34.02862260000001,-117.8103367,0.5627247371034978,1
36,05-24-2020,Downey,33.942215000000004,-118.1235646,0.9961017678689098,1
37,05-24-2020,Downtown,34.0428494,-118.2476732,-1.0,-1
38,05-24-2020,Duarte,34.1394513,-117.9772873,0.15291909050648944,1
39,05-24-2020,Eagle Rock,34.1366877,-118.2076796,1.1401156199613205,2
40,05-24-2020,East Hollywood,34.0904277,-118.2966254,0.9116797763962324,1
41,05-24-2020,East Los Angeles,34.0239015,-118.17201570000002,3.485676776928847,3
42,05-24-2020,Echo Park,34.0779819,-118.2567824,0.20936002080355398,1
43,05-24-2020,El Monte,34.0751571,-118.036849,-1.0,-1
44,05-24-2020,El Segundo,33.917028,-118.4156337,0.10636317700192212,1
45,05-24-2020,El Sereno,34.0811213,-118.1778495,-1.0,-1
46,05-24-2020,Encino,34.1591324,-118.5016166,0.05039094953211688,0
47,05-24-2020,Exposition Park,34.013653999999995,-118.2872106,1.7556872939075077,2
48,05-24-2020,Gardena,33.8963593,-118.3053037,1.1542121270550756,2
49,05-24-2020,Glassell Park,34.1161201,-118.2289627,0.7741894095380872,1
50,05-24-2020,Glendale,34.146941600000005,-118.2478471,0.5599584291544155,1
51,05-24-2020,Glendora,34.136118700000004,-117.865339,0.013505236993139588,0
52,05-24-2020,Granada Hills,34.26615579999999,-118.5174342,1.2208520222190185,2
53,05-24-2020,Hacienda Heights,33.993067700000005,-117.9686755,1.3015501711947248,2
54,05-24-2020,Hancock Park,34.0677881,-118.3325765,0.3703308842037205,1
55,05-24-2020,Harbor City,33.79110120000001,-118.3012604,1.0172788418557004,2
56,05-24-2020,Harbor Gateway,33.8542249,-118.2992198,0.0,0
57,05-24-2020,Harvard Heights,34.047110499999995,-118.3054828,0.8879546381185557,1
58,05-24-2020,Harvard Park,33.9839471,-118.3046228,-1.0,-1
59,05-24-2020,Hawthorne,33.9188589,-118.3483256,0.012527913757733546,0
60,05-24-2020,Highland Park,34.1099469,-118.1969828,0.9941883951507208,1
61,05-24-2020,Hollywood,34.0980031,-118.3295232,0.550120962448264,1
62,05-24-2020,Hollywood Hills,34.1311792,-118.3355474,0.22266673038550333,1
63,05-24-2020,Huntington Park,33.982704299999995,-118.21203429999998,-1.0,-1
64,05-24-2020,Hyde Park,33.9805691,-118.3306308,1.125235368307424,2
65,05-24-2020,Inglewood,33.9562003,-118.353132,1.0195060060906889,2
66,05-24-2020,Koreatown,34.05801339999999,-118.3008095,-1.0,-1
67,05-24-2020,La Canada Flintridge,34.1998302,-118.2005236,0.07098290019966717,0
68,05-24-2020,La Mirada,33.906097100000004,-118.0107092,0.8899550664469656,1
69,05-24-2020,La Puente,34.01979,-117.95036770000002,1.3720771383371515,2
70,05-24-2020,La Verne,34.10084260000001,-117.7678355,0.040647845355643385,0
71,05-24-2020,Lake Balboa,34.1811656,-118.495236,1.2437191676512482,2
72,05-24-2020,Lake Los Angeles,34.6127395,-117.8403955,-1.0,-1
73,05-24-2020,Lakewood,33.8503463,-118.1171914,0.0,0
74,05-24-2020,Lancaster,34.6981064,-118.1366153,0.5605042081127724,1
75,05-24-2020,Lawndale,33.8885217,-118.3531991,0.4991476311948515,1
76,05-24-2020,Leimert Park,34.007702,-118.3320627,0.2144579996325251,1
77,05-24-2020,Lincoln Heights,34.081248200000005,-118.2034419,2.6616255749356705,3
78,05-24-2020,Lomita,33.8036545,-118.3195014,0.09361907952328977,0
79,05-24-2020,Los Feliz,34.1100408,-118.2889236,0.13404915569297127,1
80,05-24-2020,Lynwood,33.924831,-118.2024154,3.6135047646008975,3
81,05-24-2020,Manhattan Beach,33.8915985,-118.3951241,0.1757137557249735,1
82,05-24-2020,Mar Vista,34.0037605,-118.4391641,0.29842652435438943,1
83,05-24-2020,Maywood,33.9866807,-118.185349,3.43393692585972,3
84,05-24-2020,Melrose,34.0536909,-118.2427666,0.9851916711676032,1
85,05-24-2020,Miracle Mile,34.008544,-118.133415,0.0,0
86,05-24-2020,Monrovia,34.1483499,-118.0014517,0.075963309697297,0
