ID,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
0,05-16-2020,Acton,34.4807415,-118.1868379,-1.0,-1
1,05-16-2020,Agoura Hills,34.14791,-118.76570420000002,0.048389945530884486,0
2,05-16-2020,Alhambra,34.093042,-118.12706,0.36258740254432104,1
3,05-16-2020,Altadena,34.1863161,-118.13523290000002,0.2607394525791356,1
4,05-16-2020,Arcadia,34.136207500000005,-118.0401497,0.03759952122983951,0
5,05-16-2020,Arleta,34.2413266,-118.4322047,2.90242303882868,3
6,05-16-2020,Avalon,33.342209999999994,-118.3272612,-1.0,-1
7,05-16-2020,Azusa,34.1338751,-117.9056046,0.3597667395661166,1
8,05-16-2020,Baldwin Hills,34.01098870000001,-118.3370709,1.441947193620274,2
9,05-16-2020,Baldwin Park,34.0854739,-117.9611761,-1.0,-1
10,05-16-2020,Bassett,34.049732299999995,-117.9967323,-1.0,-1
11,05-16-2020,Bell,33.9747806,-118.1866361,3.302502841801497,3
12,05-16-2020,Bell Gardens,33.9694561,-118.1503953,1.6024722071916089,2
13,05-16-2020,Bellflower,33.8825705,-118.1167679,1.7857225307676112,2
14,05-16-2020,Beverly Hills,34.0696501,-118.3963062,0.051539696784888456,0
15,05-16-2020,Beverlywood,34.0466335,-118.395038,0.025592891317585402,0
16,05-16-2020,Boyle Heights,34.0436892,-118.20976840000002,2.6188197840518352,3
17,05-16-2020,Brentwood,34.0521403,-118.4740699,0.0,0
18,05-16-2020,Burbank,34.181648200000005,-118.3258554,0.33100684006094017,1
19,05-16-2020,Calabasas,34.144664299999995,-118.6440973,0.1645300607682953,1
20,05-16-2020,Canoga Park,34.2010776,-118.5978259,0.9705986716128044,1
21,05-16-2020,Canyon Country,34.42332929999999,-118.4720281,0.16648584428729354,1
22,05-16-2020,Carson,33.832204299999994,-118.2517547,0.40787260137063897,1
23,05-16-2020,Castaic,34.488882200000006,-118.6228656,3.3105993882267573,3
24,05-16-2020,Central,34.0536909,-118.2427666,-1.0,-1
25,05-16-2020,Century City,34.0574263,-118.4147267,0.02544157025281035,0
26,05-16-2020,Cerritos,33.8644291,-118.0539323,-1.0,-1
27,05-16-2020,Chatsworth,34.2595715,-118.6023247,1.3288166011483291,2
28,05-16-2020,Claremont,34.0966764,-117.7197785,0.0,0
29,05-16-2020,Cloverdale/Cochran,34.062323,-118.346155,-1.0,-1
30,05-16-2020,Compton,33.894927,-118.226624,-1.0,-1
31,05-16-2020,Covina,34.1024,-117.854865,-1.0,-1
32,05-16-2020,Crestview,34.0621851,-118.4250119,0.48688606936901,1
33,05-16-2020,Culver City,34.0211224,-118.3964665,0.0,0
34,05-16-2020,Del Rey,33.9896527,-118.4243437,0.0,0
35,05-16-2020,Diamond Bar,34.02862260000001,-117.8103367,0.06877634983911751,0
36,05-16-2020,Downey,33.942215000000004,-118.1235646,1.6019658834546011,2
37,05-16-2020,Downtown,34.0428494,-118.2476732,-1.0,-1
38,05-16-2020,Duarte,34.1394513,-117.9772873,0.08995661388506919,0
39,05-16-2020,Eagle Rock,34.1366877,-118.2076796,0.9029929822414776,1
40,05-16-2020,East Hollywood,34.0904277,-118.2966254,0.8997821950404105,1
41,05-16-2020,East Los Angeles,34.0239015,-118.17201570000002,2.057713747164006,3
42,05-16-2020,Echo Park,34.0779819,-118.2567824,0.3256957656837036,1
43,05-16-2020,El Monte,34.0751571,-118.036849,-1.0,-1
44,05-16-2020,El Segundo,33.917028,-118.4156337,0.026589415550317564,0
45,05-16-2020,El Sereno,34.0811213,-118.1778495,-1.0,-1
46,05-16-2020,Encino,34.1591324,-118.5016166,0.25194649576251205,1
47,05-16-2020,Exposition Park,34.013653999999995,-118.2872106,1.02010229679155,2
48,05-16-2020,Gardena,33.8963593,-118.3053037,0.8066348828369558,1
49,05-16-2020,Glassell Park,34.1161201,-118.2289627,0.8766167362192371,1
50,05-16-2020,Glendale,34.146941600000005,-118.2478471,0.9038386357122856,1
51,05-16-2020,Glendora,34.136118700000004,-117.865339,0.0,0
52,05-16-2020,Granada Hills,34.26615579999999,-118.5174342,1.9852191944463795,2
53,05-16-2020,Hacienda Heights,33.993067700000005,-117.9686755,0.8566609821129993,1
54,05-16-2020,Hancock Park,34.0677881,-118.3325765,0.11221493191442937,1
55,05-16-2020,Harbor City,33.79110120000001,-118.3012604,0.9713131127676564,1
56,05-16-2020,Harbor Gateway,33.8542249,-118.2992198,0.0,0
57,05-16-2020,Harvard Heights,34.047110499999995,-118.3054828,0.4373357249224397,1
58,05-16-2020,Harvard Park,33.9839471,-118.3046228,-1.0,-1
59,05-16-2020,Hawthorne,33.9188589,-118.3483256,0.006263931374859912,0
60,05-16-2020,Highland Park,34.1099469,-118.1969828,0.7047534996390022,1
61,05-16-2020,Hollywood,34.0980031,-118.3295232,0.4180560573003927,1
62,05-16-2020,Hollywood Hills,34.1311792,-118.3355474,0.012370174986587556,0
63,05-16-2020,Huntington Park,33.982704299999995,-118.21203429999998,-1.0,-1
64,05-16-2020,Hyde Park,33.9805691,-118.3306308,0.6663447568373909,1
65,05-16-2020,Inglewood,33.9562003,-118.353132,0.8383053109357673,1
66,05-16-2020,Koreatown,34.05801339999999,-118.3008095,-1.0,-1
67,05-16-2020,La Canada Flintridge,34.1998302,-118.2005236,0.08872964870752069,0
68,05-16-2020,La Mirada,33.906097100000004,-118.0107092,1.1519025121739126,2
69,05-16-2020,La Puente,34.01979,-117.95036770000002,0.6193983034107213,1
70,05-16-2020,La Verne,34.10084260000001,-117.7678355,0.020323654192562192,0
71,05-16-2020,Lake Balboa,34.1811656,-118.495236,1.3636807671539493,2
72,05-16-2020,Lake Los Angeles,34.6127395,-117.8403955,-1.0,-1
73,05-16-2020,Lakewood,33.8503463,-118.1171914,0.0,0
74,05-16-2020,Lancaster,34.6981064,-118.1366153,0.5520498677137677,1
75,05-16-2020,Lawndale,33.8885217,-118.3531991,0.4821425365977269,1
76,05-16-2020,Leimert Park,34.007702,-118.3320627,0.6306967663546758,1
77,05-16-2020,Lincoln Heights,34.081248200000005,-118.2034419,1.8922886394995055,2
78,05-16-2020,Lomita,33.8036545,-118.3195014,0.10922336717552854,1
79,05-16-2020,Los Feliz,34.1100408,-118.2889236,0.10723745583077406,1
80,05-16-2020,Lynwood,33.924831,-118.2024154,2.2586407520922025,3
81,05-16-2020,Manhattan Beach,33.8915985,-118.3951241,0.09111160712159792,0
82,05-16-2020,Mar Vista,34.0037605,-118.4391641,0.3495969819478781,1
83,05-16-2020,Maywood,33.9866807,-118.185349,5.457229698254593,3
84,05-16-2020,Melrose,34.0536909,-118.2427666,0.8515722850560098,1
85,05-16-2020,Miracle Mile,34.008544,-118.133415,0.0,0
86,05-16-2020,Monrovia,34.1483499,-118.0014517,0.09495530923659944,0
87,05-16-2020,Montebello,34.0159398,-118.111975,1.250619608166069,2
88,05-16-2020,Monterey Park,34.051522,-118.129807,0.35649811177308444,1
89,05-16-2020,Mt. Washington,34.0988396,-118.2211069,-1.0,-1
90,05-16-2020,North Hills,34.2429575,-118.4854081,1.936645591326272,2
91,05-16-2020,North Hollywood,34.1729044,-118.3740371,0.8757883971439161,1
92,05-16-2020,Northridge,34.2345615,-118.5369316,1.2393860598156805,2
93,05-16-2020,Norwalk,33.909280200000005,-118.0849169,0.8960567168748264,1
94,05-16-2020,Pacoima,34.262502500000004,-118.427027,2.2408623951613214,3
95,05-16-2020,Palmdale,34.5793131,-118.1171108,0.0,0
96,05-16-2020,Palms,34.024732799999995,-118.4116152,0.4508755263501615,1
97,05-16-2020,Panorama City,34.2242902,-118.4453745,2.2535127280929483,3
98,05-16-2020,Paramount,33.898917,-118.171005,1.4809889134537322,2
99,05-16-2020,Park La Brea,34.067401600000004,-118.3552363,-1.0,-1
100,05-16-2020,Pico Rivera,33.9830688,-118.096735,2.952544027358921,3
101,05-16-2020,Playa Vista,33.9759574,-118.4181815,0.0527321864002145,0
102,05-16-2020,Pomona,34.05538129999999,-117.7517496,0.0,0
103,05-16-2020,Porter Ranch,34.2818164,-118.5612714,0.7530865714681759,1
104,05-16-2020,Rancho Palos Verdes,33.7483311,-118.3707683,0.18313783335807424,1
105,05-16-2020,Redondo Beach,33.8455911,-118.38867659999998,0.08759996689020133,0
